,screen_name,Tweet
1895,TVyNovelasCol,{'translation_text': 'It is no longer a secret the relationship of this pair @_Anuel_AA and @KarolGmusic Do you like this couple? Lindos Karol and Anuel!  #Love #pair #KarolG #AnuelAA #relationship #Secret PH: @instagram https://t.co/I70HQr0a78'}
1896,TVyNovelasCol,{'translation_text': 'And there is talk of more changes https://t.co/1BX3XXwChB #RCN #HappyTuesday'}
1897,TVyNovelasCol,"{'translation_text': ""'Rome', the big winner https://t.co/WsB3fiutZm""}"
1898,TVyNovelasCol,{'translation_text': 'With ring included https://t.co/sziKlRVqm7 #HappyTuesday'}
1899,TVyNovelasCol,{'translation_text': 'Lucas was born https://t.co/krmFxO8tQe @Cuadrado #HappyMonday #SelectionColombia'}
1900,TVyNovelasCol,"{'translation_text': '""Don\'t ask me for the titty anymore,"" she sings. https://t.co/J1PumuCrkv #WendySulca #HappyMonday #Reguetón'}"
1901,TVyNovelasCol,"{'translation_text': 'Do you remember “the teacher” in La casa de papel? He’s much more handsome in person than on TV! #TVyNovelas is the only medium present at the worldwide launch of “El piercadero” in Valencia, Spain. #El Embarcadero #El EmbarcaderoenRambleta @alvaromorte #MovistarSeries https://t.co/ugIYhUQw1g'}"
1902,TVyNovelasCol,{'translation_text': 'With live reggaeton! https://t.co/k0gmslzKEO @santiagoarias13 @karinjimenez91 #HappyMonday'}
1903,TVyNovelasCol,{'translation_text': 'Would you invite him to cook? https://t.co/TGBljcJuJ7 @Leo_Cooker #HappyMonday'}
1904,TVyNovelasCol,{'translation_text': 'With Vallenata inspiration https://t.co/EC7lrv9JXd @juanes #HappyMonday'}
1905,TVyNovelasCol,"{'translation_text': ""Like a good 'mama' https://t.co/Qj1ibGSrf0 @KarolGmusic @_Anuel_AA #HappySunday""}"
1906,TVyNovelasCol,{'translation_text': 'He is described as sensationalist https://t.co/EfPReMkxUB #MichaelJackson #happySunday'}
1907,TVyNovelasCol,{'translation_text': 'Fast love https://t.co/MxepDR8D08 #MissUniverse #HappySunday'}
1908,TVyNovelasCol,{'translation_text': 'This story is not for https://t.co/sYRSwgzNDz @soyjuangabriel #HappySunday #Mexico'}
1909,TVyNovelasCol,{'translation_text': 'Including your most recent productions https://t.co/ORTunIr8DL #Marvel #Avengers #HappySunday'}
1910,TVyNovelasCol,"{'translation_text': ""Sometimes it's no big deal... https://t.co/qzcBvun8Lp @melinars90 #HappySaturday""}"
1911,TVyNovelasCol,{'translation_text': 'Bello trabajo https://t.co/HXAJg1Flbo #Colombia @carlosvives @CholoValderrama @VELODEOZA #ElkinRobinson @Kombilesami #HappySaturday'}
1912,TVyNovelasCol,{'translation_text': 'Spanish for what? https://t.co/HNq5Tt9S58 #Netflix #AlfonsoCuaron #Rome #HappySaturday'}
1913,TVyNovelasCol,{'translation_text': 'With a tender and happy smile https://t.co/cOENjQ0oyy #AndreinaFiallo #HappySaturday'}
1914,TVyNovelasCol,{'translation_text': 'From January 18th https://t.co/9i2PH8TAIS #ThePunisher #Netflix'}
1915,TVyNovelasCol,"{'translation_text': '""I don\'t believe in perfection"" https://t.co/VemlvF63ki #EstefaníaBorge #HappyFriday'}"
1916,TVyNovelasCol,{'translation_text': 'And these are his new colleagues https://t.co/9yq28QEHNV @JDeLaEspriella #HappyFriday'}
1917,TVyNovelasCol,{'translation_text': 'Another participant that arouses curiosity in many viewers https://t.co/6t9nRhqLse #TheBattle AgencyModels #HappyFriday'}
1918,TVyNovelasCol,{'translation_text': 'Along with her special singer https://t.co/j4Wh5qbQxa @nanisochoa #HappyFriday'}
1919,TVyNovelasCol,"{'translation_text': ""A love of 'comedy' https://t.co/WkZtxCObAQ #ElReto4Elements #RCN #HappyFriday""}"
1920,TVyNovelasCol,{'translation_text': 'A production with Colombian talent https://t.co/tUYAH7CSz1 #AlwaysBrust #Netflix #HappyFriday'}
1921,TVyNovelasCol,{'translation_text': 'After battling cancer https://t.co/pK2Bi0mDCG #DavidBowie #HappyFriday'}
1922,TVyNovelasCol,{'translation_text': 'Does it look like you? https://t.co/SgyQYpcjQZ #Battle AgencyModels #HappyThursday #MaraCifuentes'}
1923,TVyNovelasCol,{'translation_text': 'From #Miami https://t.co/YhvruPuK3j @SaraUribeTV @fguarin13 #HappyThursday'}
1924,TVyNovelasCol,"{'translation_text': 'This revealed to us @AndreaSernaTV #CarolinaCastro, @BELKYARIZALA and @catalinamaya https://t.co/6UyCa9qHqz'}"
1925,TVyNovelasCol,{'translation_text': 'With sensual biquini https://t.co/AYGRvtHwBV #Photos #HappyThursday @Eliloaiza'}
1926,TVyNovelasCol,{'translation_text': 'It was told by his wife Stefanía https://t.co/ppOiOewBx7 @VariSanchez #LoquitoPorTi'}
1927,TVyNovelasCol,{'translation_text': 'This he told us...and I also talk about his relationship with the RCN channel https://t.co/N1fov5iOKa #HappyThursday'}
1928,TVyNovelasCol,"{'translation_text': ""For the first time a movie in 'flesh and bone' https://t.co/K6TSSmB6X9 #Barbie @MargotRobbie #HappyThursday""}"
1929,TVyNovelasCol,"{'translation_text': ""That's how it went at the premieres of the channels https://t.co/JToaBzBZWt #HappyWednesday""}"
1930,TVyNovelasCol,{'translation_text': 'Have you seen his photos? https://t.co/gAxFGwUj77 #TheBattle AgencyModels #HappyWednesday'}
1931,TVyNovelasCol,{'translation_text': 'This reggaeton country heads the list https://t.co/IXjPLHFEnP #HappyWednesday @JBALVIN'}
1932,TVyNovelasCol,"{'translation_text': ""Falcao García's wife, Lorelei Tarón, dedicated a few heartfelt words to Radamel García, her father-in-law, who died a few days ago in Santa Marta. https://t.co/pOgIWRwPIS""}"
1933,TVyNovelasCol,{'translation_text': 'The host @jessicacediel uploaded one of her sensual dances on social media and raised the temperature. #HappyTuesday #sexi https://t.co/nnR2qiYfnQ'}
1934,TVyNovelasCol,"{'translation_text': 'After first appearing before a judge on charges of sexual abuse, actor Kevin Spacey was released on parole. #HappyTuesday https://t.co/Jnz7nbq2ls'}"
1935,TVyNovelasCol,{'translation_text': 'Force @FALCAO https://t.co/WOyvXxql41'}
1936,TVyNovelasCol,{'translation_text': 'Judge you... @Lina_Tejeiro @AndyRivera_ #HappyMonday https://t.co/M28iCIJRiI'}
1937,TVyNovelasCol,"{'translation_text': 'Former wife of footballer Fredy Guarín posted some images on Instagram, leaving more than one with his mouth open. @FansAndreFiallo #HappyMonday https://t.co/i1iAgm8ifP'}"
1938,TVyNovelasCol,{'translation_text': 'How cute! @DanielaDonadoDi #HappyMonday https://t.co/agqZ9Ljhdk'}
1939,TVyNovelasCol,"{'translation_text': 'The singer @ArianaGrande rejected the title of Lady Commander of the Order of the British Empire, because ""it is not the right time to accept it."" #HappySunday https://t.co/STmBNsFPpP'}"
1940,CMILANOTICIA,{'translation_text': 'Colombia and the US fight against “external actors” influencing elections. https://t.co/donSpYY57O'}
1941,CMILANOTICIA,{'translation_text': '#SecretosCMI  Why did Latin become fashionable at the Democratic Center? https://t.co/gemzuILDdn'}
1942,CMILANOTICIA,{'translation_text': '#SecretosCMI Hopeful news for those who started the year looking for employment https://t.co/o6H9QJa8Jp'}
1943,CMILANOTICIA,{'translation_text': '#SecretosCMI  Clear example of when an arbitrator decides the outcome of a match https://t.co/LmmUiMOuW'}
1944,CMILANOTICIA,"{'translation_text': '#SecretosCMI  Relief call, distressing SOS by Lake Tota https://t.co/0lvjWkolKD'}"
1945,CMILANOTICIA,{'translation_text': 'Tragedy in Pereira: 15 people killed by landslide that buried several homes https://t.co/bPWUqkZ8bK'}
1946,CMILANOTICIA,"{'translation_text': 'Prosecutor will attack electoral crimes before, during and after elections https://t.co/Yxf27K8BEe'}"
1947,CMILANOTICIA,{'translation_text': 'The internal price of coffee reached a new record https://t.co/7POTuDzI2F'}
1948,CMILANOTICIA,"{'translation_text': ""Prosecutor's Office has since 2019 heard statements by Aida Merlano about alleged corruption in Char clan politics https://t.co/r6AWOLLq9K""}"
1949,CMILANOTICIA,"{'translation_text': 'Stay connected to the 1, 2, 3 in #NotiCenter1CMI &lt;&lt; #SignalEnVivo &gt;&gt; https://t.co/Rf9tgoVnf5 https://t.co/ZzqXl5OXpC'}"
1950,CMILANOTICIA,{'translation_text': 'Court revokes six pensions calculated on the basis of the last year of wages https://t.co/XmBIKEdhcN'}
1951,CMILANOTICIA,{'translation_text': 'Court orders blood transfusion to baby despite parents refusing the procedure https://t.co/jpvTK37nF8'}
1952,CMILANOTICIA,{'translation_text': 'New Citizen Security Act will be demanded https://t.co/m7FdYfMe6t'}
1953,CMILANOTICIA,{'translation_text': 'Nun stole more than 300 million from a college to spend on bets https://t.co/Ufpkswe7FX'}
1954,CMILANOTICIA,"{'translation_text': ""JEP Attorney General's Office: Farc systematically recruited children under the age of 15 https://t.co/0NSG71OFmC""}"
1955,CMILANOTICIA,{'translation_text': '#We are AlAir  We invite you to relive our headlines from #NotiCenter1CMI #SignalEnVivo &gt;&gt; https://t.co/Rf9tgoVnf5 https://t.co/rIeqnHSDOP'}
1956,CMILANOTICIA,{'translation_text': '#AlAir  #NotiCenter1CMI #SignalEnVivo &gt;&gt; https://t.co/Rf9tgoVnf5 https://t.co/eT89PJTYov'}
1957,CMILANOTICIA,{'translation_text': 'Benedict XVI asks “forgiveness” the victims of abuse but denies having concealed priests https://t.co/u50cm0kYru'}
1958,CMILANOTICIA,{'translation_text': '6-year-old boy falls from the window of his house for peeking out to see his parents https://t.co/CE1M90Aiu'}
1959,CMILANOTICIA,{'translation_text': 'Mark Zuckerberg threatens to close Facebook and Instagram in the European Union https://t.co/ix9pawuB3Z'}
1960,CMILANOTICIA,{'translation_text': 'What is known about the Colombian who violently murdered in alleged robbery in Chile https://t.co/a52Eeybbbt'}
1961,CMILANOTICIA,"{'translation_text': '#Video  “If a war breaks out, there will be no winners”: Putin over Ukraine and NATO https://t.co/agAgJiftwA'}"
1962,CMILANOTICIA,"{'translation_text': 'Colombia reports 73,325,312 vaccines against COVID-19 https://t.co/BrhVulA7P8'}"
1963,CMILANOTICIA,"{'translation_text': 'Judge relates Haitian Prime Minister to assassination of President Moïse, according to CNN https://t.co/5Owh1CZ366'}"
1964,CMILANOTICIA,"{'translation_text': 'Colombia reports 9,730 new cases and 205 deaths from COVID-19 https://t.co/VYqBpMKAwB'}"
1965,CMILANOTICIA,{'translation_text': 'One person would have launched from the 100th Street Bridge with North Highway in Bogotá https://t.co/PMDXOydxAY'}
1966,CMILANOTICIA,{'translation_text': 'Symptoms of COVID-19 in the skin that should be given attention https://t.co/oZd53BMTci'}
1967,CMILANOTICIA,{'translation_text': '#Video  Driver hit suspected thief in broad daylight in Cali https://t.co/qQl4J24VMW'}
1968,CMILANOTICIA,{'translation_text': 'Under way program of economic support for women entrepreneurs What is it and how to access it? https://t.co/z5LZXmA3bS'}
1969,CMILANOTICIA,{'translation_text': 'Petro acknowledges that he did drink at a public demonstration at Girardot https://t.co/H54sIsLlcr'}
1970,CMILANOTICIA,"{'translation_text': 'Thief stealing cables from an energy pole, electrocuted and hung upside down https://t.co/MCUOtFHUou'}"
1971,CMILANOTICIA,{'translation_text': 'Former President César Gaviria laments tragedy in Pereira https://t.co/ViDIucQdWn'}
1972,CMILANOTICIA,{'translation_text': 'Young student defends teacher denounced for having relations with him https://t.co/hXJapDmcec'}
1973,CMILANOTICIA,{'translation_text': 'Tragedy in Pereira: 14 people killed by landslide that buried several homes https://t.co/bPWUqkZ8bK'}
1974,CMILANOTICIA,"{'translation_text': ""Attorney General's Office supports the prosecution of Álvaro Uribe https://t.co/8BbEOarjJ6""}"
1975,CMILANOTICIA,{'translation_text': 'Attention artists: The new sectors that will be certified as part of the Orange Economy https://t.co/1IN9MRBf50'}
1976,CMILANOTICIA,{'translation_text': 'Europe lives “the most dangerous moment” since the Cold War https://t.co/yRHVexQjXu'}
1977,CMILANOTICIA,"{'translation_text': '“In the past, stepped”, wife of Alejandro Char after apparent romance of her husband with Aida Merlano https://t.co/ZWRNDO4180'}"
1978,CMILANOTICIA,{'translation_text': 'Failure allows protection of more than $6.7 billion of Colombian social security. https://t.co/Mc1gdh2oB2'}
1979,CMILANOTICIA,{'translation_text': 'Winter JJ.OO: Report terrible conditions for Olympic athletes confined by COVID. https://t.co/3MTEUGcqXh'}
1980,CMILANOTICIA,{'translation_text': 'Video: Driver in apparent state of intoxication hits doggy foundation in Bogotá. https://t.co/2k7QJNeN3O'}
1981,CMILANOTICIA,{'translation_text': 'Video: This is how they sell fake badges to evade the peak and plaque in Bogotá. https://t.co/iTXPkoivUB'}
1982,CMILANOTICIA,"{'translation_text': '“It wasn’t a robbery, they were going to kill us”: leader Amparo Tolosa after suffering an attack in Bogotá. https://t.co/2HbKnjdhcy'}"
1983,CMILANOTICIA,{'translation_text': 'They approve construction of the first underground line of Metro and another road project in Bogotá. https://t.co/jQXacCMz0y'}
1984,CMILANOTICIA,{'translation_text': 'They dismiss a police officer who was driving drunk and caused a sinister road in Piedecuesta. https://t.co/Q9Ch8jedHH'}
1985,CMILANOTICIA,{'translation_text': 'Colombia signed new agreement for 10.8 million doses of Moderna. https://t.co/SkA8C1xHRM'}
1986,CMILANOTICIA,{'translation_text': 'They find four bodies in the Magdalena River after boat crash. https://t.co/Zque6nI9Yy'}
1987,CMILANOTICIA,{'translation_text': '(Video) Horrific: A man beheaded his 17-year-old wife and walked her head down the street. https://t.co/LFd4XcNSM8'}
1988,CMILANOTICIA,{'translation_text': 'Emergency in Pereira due to gigantic collapse on Rio Avenue. https://t.co/Bf9UmjwjHF'}
1989,CMILANOTICIA,{'translation_text': 'Fatal Death: An adult woman fell from the height of an ‘unannounced’ high bridge in Florida. https://t.co/8hlkxkScAU'}
1990,CMILANOTICIA,{'translation_text': 'Scandal in England: Catch a footballer wildly hitting his own cat. https://t.co/zaXX3JNg6H'}
1991,CMILANOTICIA,{'translation_text': 'Humberto de la Calle will continue its aspiration to the Senate. https://t.co/RZLyUemVJK'}
1992,CMILANOTICIA,"{'translation_text': 'Government confirms capture of alias ‘Mica Tropo’ and death of alias ‘Pajaro’, ELN members. https://t.co/xM4vaNGDbH'}"
1993,CMILANOTICIA,"{'translation_text': 'They shoot at the life of Amparo Tolosa, a social leader, in Bogotá. https://t.co/pxkeEyZEjN'}"
1994,CMILANOTICIA,{'translation_text': 'The Red Cross is concerned about the humanitarian situation in the country. https://t.co/nw2481KOVM'}
1995,CMILANOTICIA,{'translation_text': '#QuestionYamid  Change magazine returned: director Federico Gómez Lara speaks https://t.co/y96ckckdX7'}
1996,CMILANOTICIA,{'translation_text': '#SecretosCMI  A bridge in Santander that ends on Mount https://t.co/B2JnAGLp2C'}
1997,CMILANOTICIA,{'translation_text': '#SecretosCMI A woman comes to the presidency of the Constitutional Court https://t.co/NGmSTkDKzl'}
